,filename,outsideShape,factor,bitPerPart,radius,psnr,robustCheck,fragileRedCheck,fragileGreenCheck,fragileBlueCheck
0,10-10-1-4-1.png,"(10, 10)",1,4,1,41.56895883753268,0.7512755102040817,1.0,1.0,1.0
1,10-10-1-8-1.png,"(10, 10)",1,8,1,40.88705297718087,0.7079081632653061,1.0,1.0,1.0
2,10-10-1-16-1.png,"(10, 10)",1,16,1,40.97633158747607,0.5940688775510204,1.0,1.0,1.0
3,10-10-1-32-1.png,"(10, 10)",1,32,1,40.89606080520127,0.546875,1.0,1.0,1.0
4,10-10-10-4-1.png,"(10, 10)",10,4,1,39.612262345725824,0.6772959183673469,1.0,1.0,1.0
5,10-10-10-8-1.png,"(10, 10)",10,8,1,38.90140351103967,0.5854591836734694,1.0,1.0,1.0
6,10-10-10-16-1.png,"(10, 10)",10,16,1,39.11054539954367,0.5248724489795918,1.0,1.0,1.0
7,10-10-10-32-1.png,"(10, 10)",10,32,1,38.97950438486675,0.5167410714285714,1.0,1.0,1.0
8,10-10-20-4-1.png,"(10, 10)",20,4,1,39.368964797363176,0.6530612244897959,1.0,1.0,1.0
9,10-10-20-8-1.png,"(10, 10)",20,8,1,38.8291366215913,0.5625,1.0,1.0,1.0
10,10-10-20-16-1.png,"(10, 10)",20,16,1,38.97132489050946,0.5223214285714286,1.0,1.0,1.0
11,10-10-20-32-1.png,"(10, 10)",20,32,1,38.88425193642411,0.5175382653061225,1.0,1.0,1.0
12,10-10-30-4-1.png,"(10, 10)",30,4,1,39.35400702421492,0.6364795918367347,1.0,1.0,1.0
13,10-10-30-8-1.png,"(10, 10)",30,8,1,38.87774802746902,0.5229591836734694,1.0,1.0,1.0
14,10-10-30-16-1.png,"(10, 10)",30,16,1,39.03228983466775,0.5223214285714286,1.0,1.0,1.0
15,10-10-30-32-1.png,"(10, 10)",30,32,1,38.92249933236755,0.5127551020408163,1.0,1.0,1.0
16,10-10-40-4-1.png,"(10, 10)",40,4,1,39.221738595204144,0.6058673469387755,1.0,1.0,1.0
17,10-10-40-8-1.png,"(10, 10)",40,8,1,38.86083672329254,0.5408163265306123,1.0,1.0,1.0
18,10-10-40-16-1.png,"(10, 10)",40,16,1,38.959250187440034,0.5146683673469388,1.0,1.0,1.0
19,10-10-40-32-1.png,"(10, 10)",40,32,1,38.87999335603394,0.5141900510204082,1.0,1.0,1.0
20,10-10-50-4-1.png,"(10, 10)",50,4,1,39.12947176901304,0.6084183673469388,1.0,1.0,1.0
21,10-10-50-8-1.png,"(10, 10)",50,8,1,38.78797831215036,0.5478316326530612,1.0,1.0,1.0
22,10-10-50-16-1.png,"(10, 10)",50,16,1,38.91323017081268,0.5102040816326531,1.0,1.0,1.0
23,10-10-50-32-1.png,"(10, 10)",50,32,1,38.79536183156005,0.5111607142857143,1.0,1.0,1.0
24,10-10-60-4-1.png,"(10, 10)",60,4,1,39.120874979409066,0.6339285714285714,1.0,1.0,1.0
25,10-10-60-8-1.png,"(10, 10)",60,8,1,38.84195792688911,0.5612244897959183,1.0,1.0,1.0
26,10-10-60-16-1.png,"(10, 10)",60,16,1,38.90113522297709,0.5130739795918368,1.0,1.0,1.0
27,10-10-60-32-1.png,"(10, 10)",60,32,1,38.86401449236547,0.5159438775510204,1.0,1.0,1.0
28,10-10-70-4-1.png,"(10, 10)",70,4,1,39.10401990515036,0.6160714285714286,1.0,1.0,1.0
29,10-10-70-8-1.png,"(10, 10)",70,8,1,38.81011585302199,0.5293367346938775,1.0,1.0,1.0
30,10-10-70-16-1.png,"(10, 10)",70,16,1,38.91425023941285,0.5044642857142857,1.0,1.0,1.0
31,10-10-70-32-1.png,"(10, 10)",70,32,1,38.855107266839376,0.5224808673469388,1.0,1.0,1.0
32,10-10-80-4-1.png,"(10, 10)",80,4,1,39.07959446980342,0.6198979591836735,1.0,1.0,1.0
