,filename,outsideShape,factor,bitPerPart,radius,psnr
181,20-20-1-8-3.png,"(20, 20)",1,8,3,45.53929841470313
182,20-20-1-16-3.png,"(20, 20)",1,16,3,43.492733811525994
183,20-20-1-32-3.png,"(20, 20)",1,32,3,42.99763645949575
184,20-20-1-64-3.png,"(20, 20)",1,64,3,42.99120864516239
185,20-20-1-128-3.png,"(20, 20)",1,128,3,42.99788652860403
186,20-20-11-4-3.png,"(20, 20)",11,4,3,44.61673928362372
187,20-20-11-8-3.png,"(20, 20)",11,8,3,42.73959767997852
188,20-20-11-16-3.png,"(20, 20)",11,16,3,41.66123906455519
189,20-20-11-32-3.png,"(20, 20)",11,32,3,41.542772738103295
190,20-20-11-64-3.png,"(20, 20)",11,64,3,41.54720419729976
191,20-20-11-128-3.png,"(20, 20)",11,128,3,41.512437456385726
192,20-20-21-4-3.png,"(20, 20)",21,4,3,43.63124667257711
193,20-20-21-8-3.png,"(20, 20)",21,8,3,42.30079389007113
194,20-20-21-16-3.png,"(20, 20)",21,16,3,41.53638437370663
195,20-20-21-32-3.png,"(20, 20)",21,32,3,41.50000051538073
196,20-20-21-64-3.png,"(20, 20)",21,64,3,41.49499236259301
197,20-20-21-128-3.png,"(20, 20)",21,128,3,41.471803634525884
198,20-20-31-4-3.png,"(20, 20)",31,4,3,43.1034615669229
199,20-20-31-8-3.png,"(20, 20)",31,8,3,42.1616634593114
200,20-20-31-16-3.png,"(20, 20)",31,16,3,41.57093982508386
201,20-20-31-32-3.png,"(20, 20)",31,32,3,41.493514176364585
202,20-20-31-64-3.png,"(20, 20)",31,64,3,41.495391457840334
203,20-20-31-128-3.png,"(20, 20)",31,128,3,41.47932762721939
204,20-20-41-4-3.png,"(20, 20)",41,4,3,42.759654669033516
205,20-20-41-8-3.png,"(20, 20)",41,8,3,42.00530424119884
206,20-20-41-16-3.png,"(20, 20)",41,16,3,41.54088470880629
207,20-20-41-32-3.png,"(20, 20)",41,32,3,41.483888876486134
