,filename,outsideShape,factor,bitPerPart,radius,psnr,robustCheck,fragileRedCheck,fragileGreenCheck,fragileBlueCheck
0,10-10-1-4-1.png,"(10, 10)",1,4,1,41.56895883753268,0.7219387755102041,0.49959635416666665,0.49860243055555553,0.4994661458333333
1,10-10-1-8-1.png,"(10, 10)",1,8,1,40.88705297718087,0.6817602040816326,0.49959635416666665,0.49860243055555553,0.4994661458333333
2,10-10-1-16-1.png,"(10, 10)",1,16,1,40.97633158747607,0.5825892857142857,0.49959635416666665,0.49860243055555553,0.4994661458333333
3,10-10-1-32-1.png,"(10, 10)",1,32,1,40.89606080520127,0.5401785714285714,0.49959635416666665,0.49860243055555553,0.4994661458333333
4,10-10-10-4-1.png,"(10, 10)",10,4,1,39.612262345725824,0.6607142857142857,0.49959635416666665,0.49860243055555553,0.4994661458333333
5,10-10-10-8-1.png,"(10, 10)",10,8,1,38.90140351103967,0.5816326530612245,0.49959635416666665,0.49860243055555553,0.4994661458333333
6,10-10-10-16-1.png,"(10, 10)",10,16,1,39.11054539954367,0.5293367346938775,0.49959635416666665,0.49860243055555553,0.4994661458333333
7,10-10-10-32-1.png,"(10, 10)",10,32,1,38.97950438486675,0.5167410714285714,0.49959635416666665,0.49860243055555553,0.4994661458333333
8,10-10-20-4-1.png,"(10, 10)",20,4,1,39.368964797363176,0.6403061224489796,0.49959635416666665,0.49860243055555553,0.4994661458333333
9,10-10-20-8-1.png,"(10, 10)",20,8,1,38.8291366215913,0.5548469387755102,0.49959635416666665,0.49860243055555553,0.4994661458333333
10,10-10-20-16-1.png,"(10, 10)",20,16,1,38.97132489050946,0.5322066326530612,0.49959635416666665,0.49860243055555553,0.4994661458333333
11,10-10-20-32-1.png,"(10, 10)",20,32,1,38.88425193642411,0.5183354591836735,0.49959635416666665,0.49860243055555553,0.4994661458333333
12,10-10-30-4-1.png,"(10, 10)",30,4,1,39.35400702421492,0.6288265306122449,0.49959635416666665,0.49860243055555553,0.4994661458333333
13,10-10-30-8-1.png,"(10, 10)",30,8,1,38.87774802746902,0.5325255102040817,0.49959635416666665,0.49860243055555553,0.4994661458333333
14,10-10-30-16-1.png,"(10, 10)",30,16,1,39.03228983466775,0.5322066326530612,0.49959635416666665,0.49860243055555553,0.4994661458333333
15,10-10-30-32-1.png,"(10, 10)",30,32,1,38.92249933236755,0.5149872448979592,0.49959635416666665,0.49860243055555553,0.4994661458333333
16,10-10-40-4-1.png,"(10, 10)",40,4,1,39.221738595204144,0.6045918367346939,0.49959635416666665,0.49860243055555553,0.4994661458333333
17,10-10-40-8-1.png,"(10, 10)",40,8,1,38.86083672329254,0.5510204081632653,0.49959635416666665,0.49860243055555553,0.4994661458333333
18,10-10-40-16-1.png,"(10, 10)",40,16,1,38.959250187440034,0.5213647959183674,0.49959635416666665,0.49860243055555553,0.4994661458333333
19,10-10-40-32-1.png,"(10, 10)",40,32,1,38.87999335603394,0.5191326530612245,0.49959635416666665,0.49860243055555553,0.4994661458333333
20,10-10-50-4-1.png,"(10, 10)",50,4,1,39.12947176901304,0.6058673469387755,0.49959635416666665,0.49860243055555553,0.4994661458333333
21,10-10-50-8-1.png,"(10, 10)",50,8,1,38.78797831215036,0.5478316326530612,0.49959635416666665,0.49860243055555553,0.4994661458333333
22,10-10-50-16-1.png,"(10, 10)",50,16,1,38.91323017081268,0.5184948979591837,0.49959635416666665,0.49860243055555553,0.4994661458333333
23,10-10-50-32-1.png,"(10, 10)",50,32,1,38.79536183156005,0.5122767857142857,0.49959635416666665,0.49860243055555553,0.4994661458333333
24,10-10-60-4-1.png,"(10, 10)",60,4,1,39.120874979409066,0.6301020408163265,0.49959635416666665,0.49860243055555553,0.4994661458333333
