,filename,outsideShape,factor,bitPerPart,radius,psnr,robustCheck,fragileRedCheck,fragileGreenCheck,fragileBlueCheck
0,10-10-1-4-1.png,"(10, 10)",1,4,1,44.16567295567379,0.7140151515151515,0.500893377759267,0.4996720116618076,0.4996668054977093
1,10-10-1-8-1.png,"(10, 10)",1,8,1,43.5809451772399,0.6493055555555556,0.500893377759267,0.4996720116618076,0.4996668054977093
2,10-10-1-16-1.png,"(10, 10)",1,16,1,43.67555863393611,0.5849116161616161,0.500893377759267,0.4996720116618076,0.4996668054977093
3,10-10-1-32-1.png,"(10, 10)",1,32,1,43.61588772735396,0.5274621212121212,0.500893377759267,0.4996720116618076,0.4996668054977093
4,10-10-1-64-1.png,"(10, 10)",1,64,1,43.66584875224283,0.5183475378787878,0.500893377759267,0.4996720116618076,0.4996668054977093
5,10-10-10-4-1.png,"(10, 10)",10,4,1,42.17111632462067,0.6767676767676768,0.500893377759267,0.4996720116618076,0.4996668054977093
6,10-10-10-8-1.png,"(10, 10)",10,8,1,41.86506652850926,0.5965909090909091,0.500893377759267,0.4996720116618076,0.4996668054977093
7,10-10-10-16-1.png,"(10, 10)",10,16,1,41.801285178732186,0.5285669191919192,0.500893377759267,0.4996720116618076,0.4996668054977093
8,10-10-10-32-1.png,"(10, 10)",10,32,1,41.79345821532336,0.5149147727272727,0.500893377759267,0.4996720116618076,0.4996668054977093
9,10-10-10-64-1.png,"(10, 10)",10,64,1,41.88220621625731,0.5044981060606061,0.500893377759267,0.4996720116618076,0.4996668054977093
10,10-10-20-4-1.png,"(10, 10)",20,4,1,41.912756727709215,0.663510101010101,0.500893377759267,0.4996720116618076,0.4996668054977093
11,10-10-20-8-1.png,"(10, 10)",20,8,1,41.74040913593289,0.5656565656565656,0.500893377759267,0.4996720116618076,0.4996668054977093
12,10-10-20-16-1.png,"(10, 10)",20,16,1,41.70278198304828,0.5189393939393939,0.500893377759267,0.4996720116618076,0.4996668054977093
13,10-10-20-32-1.png,"(10, 10)",20,32,1,41.66308996134683,0.5092329545454546,0.500893377759267,0.4996720116618076,0.4996668054977093
14,10-10-20-64-1.png,"(10, 10)",20,64,1,41.72877942534549,0.5075757575757576,0.500893377759267,0.4996720116618076,0.4996668054977093
15,10-10-30-4-1.png,"(10, 10)",30,4,1,41.92925768060118,0.6388888888888888,0.500893377759267,0.4996720116618076,0.4996668054977093
16,10-10-30-8-1.png,"(10, 10)",30,8,1,41.7733742162859,0.5643939393939394,0.500893377759267,0.4996720116618076,0.4996668054977093
17,10-10-30-16-1.png,"(10, 10)",30,16,1,41.722034024868655,0.5222537878787878,0.500893377759267,0.4996720116618076,0.4996668054977093
18,10-10-30-32-1.png,"(10, 10)",30,32,1,41.693438406903056,0.5103377525252525,0.500893377759267,0.4996720116618076,0.4996668054977093
19,10-10-30-64-1.png,"(10, 10)",30,64,1,41.72867600402914,0.5047348484848485,0.500893377759267,0.4996720116618076,0.4996668054977093
20,10-10-40-4-1.png,"(10, 10)",40,4,1,41.82847097436276,0.6205808080808081,0.500893377759267,0.4996720116618076,0.4996668054977093
21,10-10-40-8-1.png,"(10, 10)",40,8,1,41.72591768532476,0.5574494949494949,0.500893377759267,0.4996720116618076,0.4996668054977093
22,10-10-40-16-1.png,"(10, 10)",40,16,1,41.70092233030833,0.5153093434343434,0.500893377759267,0.4996720116618076,0.4996668054977093
23,10-10-40-32-1.png,"(10, 10)",40,32,1,41.650787337347374,0.5052083333333334,0.500893377759267,0.4996720116618076,0.4996668054977093
24,10-10-40-64-1.png,"(10, 10)",40,64,1,41.672412902811615,0.5033933080808081,0.500893377759267,0.4996720116618076,0.4996668054977093
25,10-10-50-4-1.png,"(10, 10)",50,4,1,41.73808448808524,0.6142676767676768,0.500893377759267,0.4996720116618076,0.4996668054977093
26,10-10-50-8-1.png,"(10, 10)",50,8,1,41.646979363156966,0.5517676767676768,0.500893377759267,0.4996720116618076,0.4996668054977093
27,10-10-50-16-1.png,"(10, 10)",50,16,1,41.62766587308544,0.5140467171717171,0.500893377759267,0.4996720116618076,0.4996668054977093
28,10-10-50-32-1.png,"(10, 10)",50,32,1,41.5894641596268,0.5060763888888888,0.500893377759267,0.4996720116618076,0.4996668054977093
29,10-10-50-64-1.png,"(10, 10)",50,64,1,41.65202505385548,0.5041035353535354,0.500893377759267,0.4996720116618076,0.4996668054977093
30,10-10-60-4-1.png,"(10, 10)",60,4,1,41.74189675257316,0.6401515151515151,0.500893377759267,0.4996720116618076,0.4996668054977093
31,10-10-60-8-1.png,"(10, 10)",60,8,1,41.63509138908435,0.5631313131313131,0.500893377759267,0.4996720116618076,0.4996668054977093
32,10-10-60-16-1.png,"(10, 10)",60,16,1,41.66569136374103,0.5168876262626263,0.500893377759267,0.4996720116618076,0.4996668054977093
33,10-10-60-32-1.png,"(10, 10)",60,32,1,41.57221710034488,0.5076546717171717,0.500893377759267,0.4996720116618076,0.4996668054977093
34,10-10-60-64-1.png,"(10, 10)",60,64,1,41.65211559261168,0.5069444444444444,0.500893377759267,0.4996720116618076,0.4996668054977093
35,10-10-70-4-1.png,"(10, 10)",70,4,1,41.768129106944365,0.6268939393939394,0.500893377759267,0.4996720116618076,0.4996668054977093
36,10-10-70-8-1.png,"(10, 10)",70,8,1,41.62989909673584,0.5486111111111112,0.500893377759267,0.4996720116618076,0.4996668054977093
37,10-10-70-16-1.png,"(10, 10)",70,16,1,41.646025045356126,0.5093118686868687,0.500893377759267,0.4996720116618076,0.4996668054977093
38,10-10-70-32-1.png,"(10, 10)",70,32,1,41.5808017925344,0.5011837121212122,0.500893377759267,0.4996720116618076,0.4996668054977093
39,10-10-70-64-1.png,"(10, 10)",70,64,1,41.64790558370045,0.5034722222222222,0.500893377759267,0.4996720116618076,0.4996668054977093
40,10-10-80-4-1.png,"(10, 10)",80,4,1,41.68166244664823,0.6085858585858586,0.500893377759267,0.4996720116618076,0.4996668054977093
41,10-10-80-8-1.png,"(10, 10)",80,8,1,41.60536886134304,0.5517676767676768,0.500893377759267,0.4996720116618076,0.4996668054977093
42,10-10-80-16-1.png,"(10, 10)",80,16,1,41.635447279470704,0.5089962121212122,0.500893377759267,0.4996720116618076,0.4996668054977093
43,10-10-80-32-1.png,"(10, 10)",80,32,1,41.53835222062426,0.5066287878787878,0.500893377759267,0.4996720116618076,0.4996668054977093
44,10-10-80-64-1.png,"(10, 10)",80,64,1,41.60983549947584,0.5039457070707071,0.500893377759267,0.4996720116618076,0.4996668054977093
45,10-10-90-4-1.png,"(10, 10)",90,4,1,41.67785254264948,0.6205808080808081,0.500893377759267,0.4996720116618076,0.4996668054977093
46,10-10-90-8-1.png,"(10, 10)",90,8,1,41.62638748561312,0.5514520202020202,0.500893377759267,0.4996720116618076,0.4996668054977093
47,10-10-90-16-1.png,"(10, 10)",90,16,1,41.63748812933497,0.5088383838383839,0.500893377759267,0.4996720116618076,0.4996668054977093
48,10-10-90-32-1.png,"(10, 10)",90,32,1,41.55615500881295,0.5082070707070707,0.500893377759267,0.4996720116618076,0.4996668054977093
49,10-10-90-64-1.png,"(10, 10)",90,64,1,41.65788236922938,0.5023674242424242,0.500893377759267,0.4996720116618076,0.4996668054977093
50,10-10-100-4-1.png,"(10, 10)",100,4,1,41.686770613121375,0.6142676767676768,0.500893377759267,0.4996720116618076,0.4996668054977093
51,10-10-100-8-1.png,"(10, 10)",100,8,1,41.59024976122902,0.5498737373737373,0.500893377759267,0.4996720116618076,0.4996668054977093
52,10-10-100-16-1.png,"(10, 10)",100,16,1,41.6283916905767,0.5138888888888888,0.500893377759267,0.4996720116618076,0.4996668054977093
